fASP_src,0.09
AEON,0.02
Hybrid_BMSA,1.7000000000000002
Tseitin_SharpSAT-TD,2.58
PI_SharpSAT-TD,2.71
Hybrid_SharpSAT-TD,2.68
PyBoolNet,14.85
SAF,3.27
SAF_SharpSAT-TD,3.26
fASP_conj,0.2
fASP_src,0.15000000000000002
AEON,0.06
Hybrid_BMSA,2.07
Tseitin_SharpSAT-TD,1.74
PI_SharpSAT-TD,2.16
Hybrid_SharpSAT-TD,2.06
PyBoolNet,0.11
SAF,2.33
SAF_SharpSAT-TD,3.39
fASP_conj,0.09
fASP_src,0.09
AEON,0.02
Hybrid_BMSA,1.61
Tseitin_SharpSAT-TD,2.58
PI_SharpSAT-TD,2.6599999999999997
Hybrid_SharpSAT-TD,2.64
PyBoolNet,0.11
SAF,2.67
SAF_SharpSAT-TD,2.7
fASP_conj,0.09999999999999999
fASP_src,0.09000000000000001
AEON,0.02
Hybrid_BMSA,1.7799999999999998
Tseitin_SharpSAT-TD,1.6400000000000001
PI_SharpSAT-TD,1.81
Hybrid_SharpSAT-TD,1.78
PyBoolNet,0.13
SAF,3.05
SAF_SharpSAT-TD,4.24
fASP_conj,0.1
fASP_src,0.11
AEON,0.12
Hybrid_BMSA,1.9300000000000002
Tseitin_SharpSAT-TD,2.75
PI_SharpSAT-TD,3.0
Hybrid_SharpSAT-TD,2.9499999999999997
PyBoolNet,0.1
SAF,2.32
SAF_SharpSAT-TD,2.37
fASP_conj,0.09999999999999999
fASP_src,0.09000000000000001
AEON,0.02
Hybrid_BMSA,1.6800000000000002
Tseitin_SharpSAT-TD,1.54
PI_SharpSAT-TD,1.67
Hybrid_SharpSAT-TD,1.6400000000000001
PyBoolNet,0.16999999999999998
SAF,3.19
SAF_SharpSAT-TD,4.199999999999999
fASP_conj,0.09999999999999999
fASP_src,0.1
AEON,0.04
Hybrid_BMSA,2.07
Tseitin_SharpSAT-TD,2.74
PI_SharpSAT-TD,3.0700000000000003
Hybrid_SharpSAT-TD,2.99
PyBoolNet,0.1
SAF,2.23
SAF_SharpSAT-TD,2.25
fASP_conj,0.09
fASP_src,0.08
AEON,0.02
Hybrid_BMSA,1.57
Tseitin_SharpSAT-TD,1.55
PI_SharpSAT-TD,1.5899999999999999
Hybrid_SharpSAT-TD,1.56
PyBoolNet,1.8299999999999998
SAF,3.33
SAF_SharpSAT-TD,3.3099999999999996
fASP_conj,0.82
fASP_src,0.11
AEON,0.07
Hybrid_BMSA,2.06
Tseitin_SharpSAT-TD,1.83
PI_SharpSAT-TD,2.12
Hybrid_SharpSAT-TD,2.06
PyBoolNet,0.47000000000000003
SAF,2.82
SAF_SharpSAT-TD,3.85
fASP_conj,0.13999999999999999
fASP_src,0.35000000000000003
AEON,0.04
Hybrid_BMSA,1.81
Tseitin_SharpSAT-TD,2.7
PI_SharpSAT-TD,2.87
Hybrid_SharpSAT-TD,2.8000000000000003
SAF,4.75
SAF_SharpSAT-TD,4.74
fASP_src,24.639999999999997
AEON,0.24000000000000002
Hybrid_BMSA,3.52
Tseitin_SharpSAT-TD,2.93
PI_SharpSAT-TD,3.4800000000000004
Hybrid_SharpSAT-TD,3.33
PyBoolNet,2.81
SAF,3.1500000000000004
SAF_SharpSAT-TD,4.19
fASP_conj,1.09
fASP_src,0.11
AEON,0.06
Hybrid_BMSA,1.9900000000000002
Tseitin_SharpSAT-TD,2.75
PI_SharpSAT-TD,3.0199999999999996
Hybrid_SharpSAT-TD,2.92
PyBoolNet,0.09999999999999999
SAF,2.6
SAF_SharpSAT-TD,2.6500000000000004
fASP_conj,0.1
fASP_src,0.09
AEON,0.01
Hybrid_BMSA,1.7599999999999998
Tseitin_SharpSAT-TD,1.6
PI_SharpSAT-TD,1.81
Hybrid_SharpSAT-TD,1.7599999999999998
PyBoolNet,0.09
SAF,2.1500000000000004
SAF_SharpSAT-TD,3.18
fASP_conj,0.09000000000000001
fASP_src,0.09
AEON,0.02
Hybrid_BMSA,1.61
Tseitin_SharpSAT-TD,2.51
PI_SharpSAT-TD,2.6599999999999997
Hybrid_SharpSAT-TD,2.62
PyBoolNet,0.12000000000000001
SAF,2.2199999999999998
SAF_SharpSAT-TD,3.2600000000000002
fASP_conj,0.09999999999999999
fASP_src,0.1
AEON,0.01
Hybrid_BMSA,1.69
Tseitin_SharpSAT-TD,2.59
PI_SharpSAT-TD,2.75
Hybrid_SharpSAT-TD,2.69
PyBoolNet,0.11
SAF,2.25
SAF_SharpSAT-TD,2.29
fASP_conj,0.1
fASP_src,0.1
AEON,0.02
Hybrid_BMSA,1.65
Tseitin_SharpSAT-TD,1.5899999999999999
PI_SharpSAT-TD,1.69
Hybrid_SharpSAT-TD,1.62
PyBoolNet,0.11
SAF,2.4000000000000004
SAF_SharpSAT-TD,3.47
fASP_conj,0.1
fASP_src,0.09999999999999999
AEON,0.02
Hybrid_BMSA,1.73
Tseitin_SharpSAT-TD,2.59
PI_SharpSAT-TD,2.77
Hybrid_SharpSAT-TD,2.7300000000000004
PyBoolNet,0.17
SAF,4.3100000000000005
SAF_SharpSAT-TD,5.390000000000001
fASP_conj,0.11
fASP_src,0.1
AEON,0.04
Hybrid_BMSA,2.02
Tseitin_SharpSAT-TD,2.7600000000000002
PI_SharpSAT-TD,3.12
Hybrid_SharpSAT-TD,3.02
PyBoolNet,0.09999999999999999
SAF,2.38
SAF_SharpSAT-TD,2.4
fASP_conj,0.1
fASP_src,0.09
AEON,0.02
Hybrid_BMSA,1.75
Tseitin_SharpSAT-TD,1.6099999999999999
PI_SharpSAT-TD,1.72
Hybrid_SharpSAT-TD,1.7200000000000002
PyBoolNet,1.2
SAF,2.32
SAF_SharpSAT-TD,3.35
fASP_conj,0.24000000000000002
fASP_src,0.09999999999999999
AEON,0.01
Hybrid_BMSA,1.6800000000000002
Tseitin_SharpSAT-TD,2.53
PI_SharpSAT-TD,2.65
Hybrid_SharpSAT-TD,2.67
PyBoolNet,0.1
SAF,2.16
SAF_SharpSAT-TD,2.2
fASP_conj,0.09000000000000001
fASP_src,0.09
AEON,0.02
Hybrid_BMSA,1.5899999999999999
Tseitin_SharpSAT-TD,1.5099999999999998
PI_SharpSAT-TD,1.6099999999999999
Hybrid_SharpSAT-TD,1.57
PyBoolNet,0.09
SAF,2.14
SAF_SharpSAT-TD,2.17
fASP_conj,0.09
fASP_src,0.1
AEON,0.01
Hybrid_BMSA,1.56
Tseitin_SharpSAT-TD,1.5
PI_SharpSAT-TD,1.61
Hybrid_SharpSAT-TD,1.53
PyBoolNet,0.09999999999999999
SAF,2.21
SAF_SharpSAT-TD,2.2600000000000002
fASP_conj,0.09
fASP_src,0.09999999999999999
AEON,0.02
Hybrid_BMSA,1.62
Tseitin_SharpSAT-TD,1.5299999999999998
PI_SharpSAT-TD,1.62
Hybrid_SharpSAT-TD,1.62
PyBoolNet,0.09999999999999999
SAF,2.21
SAF_SharpSAT-TD,2.21
fASP_conj,0.09000000000000001
fASP_src,0.09
AEON,0.01
Hybrid_BMSA,1.6600000000000001
Tseitin_SharpSAT-TD,1.49
PI_SharpSAT-TD,1.6400000000000001
Hybrid_SharpSAT-TD,1.5899999999999999
PyBoolNet,0.09999999999999999
SAF,2.4299999999999997
SAF_SharpSAT-TD,3.4899999999999998
fASP_conj,0.1
fASP_src,0.09
AEON,0.01
Hybrid_BMSA,1.75
Tseitin_SharpSAT-TD,2.58
PI_SharpSAT-TD,2.7600000000000002
Hybrid_SharpSAT-TD,2.6999999999999997
PyBoolNet,0.19
SAF,2.3
SAF_SharpSAT-TD,3.3499999999999996
fASP_conj,0.11
fASP_src,0.11
AEON,0.02
Hybrid_BMSA,1.74
Tseitin_SharpSAT-TD,2.6
PI_SharpSAT-TD,2.7399999999999998
Hybrid_SharpSAT-TD,2.74
PyBoolNet,0.19999999999999998
SAF,2.31
SAF_SharpSAT-TD,3.35
fASP_conj,0.12000000000000001
fASP_src,0.11
AEON,0.01
Hybrid_BMSA,1.7799999999999998
Tseitin_SharpSAT-TD,2.6500000000000004
PI_SharpSAT-TD,2.75
Hybrid_SharpSAT-TD,2.7699999999999996
PyBoolNet,0.12000000000000001
SAF,2.2
SAF_SharpSAT-TD,3.24
fASP_conj,0.1
fASP_src,0.1
AEON,0.02
Hybrid_BMSA,1.6800000000000002
Tseitin_SharpSAT-TD,2.63
PI_SharpSAT-TD,2.67
Hybrid_SharpSAT-TD,2.67
PyBoolNet,0.11
SAF,2.21
SAF_SharpSAT-TD,3.25
fASP_conj,0.09999999999999999
fASP_src,0.09
AEON,0.01
Hybrid_BMSA,1.73
Tseitin_SharpSAT-TD,2.5700000000000003
PI_SharpSAT-TD,2.6900000000000004
Hybrid_SharpSAT-TD,2.6799999999999997
PyBoolNet,0.12000000000000001
SAF,2.19
SAF_SharpSAT-TD,3.2299999999999995
fASP_conj,0.1
fASP_src,0.1
AEON,0.02
Hybrid_BMSA,1.63
Tseitin_SharpSAT-TD,2.5300000000000002
PI_SharpSAT-TD,2.71
Hybrid_SharpSAT-TD,2.67
PyBoolNet,0.26
SAF,2.52
SAF_SharpSAT-TD,3.5300000000000002
fASP_conj,0.13
fASP_src,0.15000000000000002
AEON,0.02
Hybrid_BMSA,1.79
Tseitin_SharpSAT-TD,2.67
PI_SharpSAT-TD,2.7800000000000002
Hybrid_SharpSAT-TD,2.8
PyBoolNet,502.17999999999995
SAF,6.0
SAF_SharpSAT-TD,7.08
fASP_conj,2.05
fASP_src,0.13
AEON,0.9
Hybrid_BMSA,2.39
Tseitin_SharpSAT-TD,2.9200000000000004
PI_SharpSAT-TD,3.4699999999999998
Hybrid_SharpSAT-TD,3.36
PyBoolNet,0.09999999999999999
SAF,2.2199999999999998
SAF_SharpSAT-TD,3.2800000000000002
fASP_conj,0.09000000000000001
fASP_src,0.09
AEON,0.02
Hybrid_BMSA,1.65
Tseitin_SharpSAT-TD,2.55
PI_SharpSAT-TD,2.7
Hybrid_SharpSAT-TD,2.63
PyBoolNet,5.300000000000001
SAF,3.7300000000000004
SAF_SharpSAT-TD,4.84
fASP_conj,0.63
fASP_src,0.18000000000000002
AEON,0.77
Hybrid_BMSA,2.31
Tseitin_SharpSAT-TD,3.06
PI_SharpSAT-TD,3.4499999999999997
Hybrid_SharpSAT-TD,3.39
PyBoolNet,0.88
SAF,2.62
SAF_SharpSAT-TD,3.6500000000000004
fASP_conj,0.11
fASP_src,0.11
AEON,0.01
Hybrid_BMSA,1.75
Tseitin_SharpSAT-TD,1.6099999999999999
PI_SharpSAT-TD,2.75
Hybrid_SharpSAT-TD,2.69
PyBoolNet,0.11
SAF,2.58
SAF_SharpSAT-TD,3.6100000000000003
fASP_conj,0.09000000000000001
fASP_src,0.09000000000000001
AEON,0.01
Hybrid_BMSA,1.75
Tseitin_SharpSAT-TD,2.62
PI_SharpSAT-TD,2.81
Hybrid_SharpSAT-TD,2.74
PyBoolNet,0.09999999999999999
SAF,2.47
SAF_SharpSAT-TD,3.5
fASP_conj,0.09
fASP_src,0.09000000000000001
AEON,0.01
Hybrid_BMSA,1.72
Tseitin_SharpSAT-TD,2.66
PI_SharpSAT-TD,2.76
Hybrid_SharpSAT-TD,2.7199999999999998
PyBoolNet,0.7000000000000001
SAF,2.3099999999999996
SAF_SharpSAT-TD,2.33
fASP_conj,0.17
fASP_src,0.13
AEON,0.02
Hybrid_BMSA,1.6400000000000001
Tseitin_SharpSAT-TD,1.56
PI_SharpSAT-TD,1.6600000000000001
Hybrid_SharpSAT-TD,1.63
PyBoolNet,0.16
SAF,2.9699999999999998
SAF_SharpSAT-TD,4.029999999999999
fASP_conj,0.1
fASP_src,0.13
AEON,0.04
Hybrid_BMSA,1.9300000000000002
Tseitin_SharpSAT-TD,2.71
PI_SharpSAT-TD,2.9899999999999998
Hybrid_SharpSAT-TD,2.92
PyBoolNet,0.11
SAF,2.18
SAF_SharpSAT-TD,2.18
fASP_conj,0.09
fASP_src,0.09
AEON,0.02
Hybrid_BMSA,1.59
Tseitin_SharpSAT-TD,1.5499999999999998
PI_SharpSAT-TD,1.6099999999999999
Hybrid_SharpSAT-TD,1.61
PyBoolNet,684.6
SAF,2.77
SAF_SharpSAT-TD,3.82
fASP_conj,10.25
fASP_src,12.959999999999999
AEON,0.06
Hybrid_BMSA,1.81
Tseitin_SharpSAT-TD,2.68
PI_SharpSAT-TD,2.8600000000000003
Hybrid_SharpSAT-TD,2.84
PyBoolNet,0.09999999999999999
SAF,2.21
SAF_SharpSAT-TD,2.24
fASP_conj,0.09
fASP_src,0.09
AEON,0.01
Hybrid_BMSA,1.62
Tseitin_SharpSAT-TD,1.52
PI_SharpSAT-TD,1.6600000000000001
Hybrid_SharpSAT-TD,1.67
SAF,38.050000000000004
SAF_SharpSAT-TD,5.23
AEON,270.4
Hybrid_BMSA,261.21000000000004
Tseitin_SharpSAT-TD,3.0900000000000003
PI_SharpSAT-TD,3.6599999999999997
Hybrid_SharpSAT-TD,3.4099999999999997
PyBoolNet,0.09999999999999999
SAF,2.99
SAF_SharpSAT-TD,3.0100000000000002
fASP_conj,0.09999999999999999
fASP_src,0.11
AEON,0.05
Hybrid_BMSA,1.9400000000000002
Tseitin_SharpSAT-TD,1.7000000000000002
PI_SharpSAT-TD,1.9500000000000002
Hybrid_SharpSAT-TD,1.9500000000000002
PyBoolNet,0.15000000000000002
SAF,2.4
SAF_SharpSAT-TD,3.44
fASP_conj,0.11
fASP_src,0.11
AEON,0.02
Hybrid_BMSA,1.7000000000000002
Tseitin_SharpSAT-TD,2.62
PI_SharpSAT-TD,2.83
Hybrid_SharpSAT-TD,2.5999999999999996
PyBoolNet,0.12000000000000001
SAF,2.4
SAF_SharpSAT-TD,3.44
fASP_conj,0.09000000000000001
fASP_src,0.09
AEON,0.01
Hybrid_BMSA,1.69
Tseitin_SharpSAT-TD,2.56
PI_SharpSAT-TD,2.6599999999999997
Hybrid_SharpSAT-TD,2.63
PyBoolNet,0.1
SAF,2.93
SAF_SharpSAT-TD,3.91
fASP_conj,0.09999999999999999
fASP_src,0.09999999999999999
AEON,0.03
Hybrid_BMSA,1.83
Tseitin_SharpSAT-TD,2.6599999999999997
PI_SharpSAT-TD,2.9099999999999997
Hybrid_SharpSAT-TD,2.84
PyBoolNet,0.78
SAF,3.7199999999999998
SAF_SharpSAT-TD,4.74
fASP_conj,0.1
fASP_src,0.09
AEON,0.01
Hybrid_BMSA,1.79
Tseitin_SharpSAT-TD,2.61
PI_SharpSAT-TD,2.8
Hybrid_SharpSAT-TD,2.85
SAF,2.8800000000000003
SAF_SharpSAT-TD,3.8800000000000003
fASP_src,0.92
AEON,0.04
Hybrid_BMSA,2.02
Tseitin_SharpSAT-TD,2.7399999999999998
PI_SharpSAT-TD,2.96
Hybrid_SharpSAT-TD,2.9
PyBoolNet,0.16
SAF,2.67
SAF_SharpSAT-TD,2.6399999999999997
fASP_conj,0.09000000000000001
fASP_src,0.09
AEON,0.02
Hybrid_BMSA,1.76
Tseitin_SharpSAT-TD,1.6
PI_SharpSAT-TD,1.79
Hybrid_SharpSAT-TD,1.74
PyBoolNet,0.18
SAF,2.8899999999999997
SAF_SharpSAT-TD,2.88
fASP_conj,0.1
fASP_src,0.09
AEON,0.01
Hybrid_BMSA,1.8
Tseitin_SharpSAT-TD,1.6600000000000001
PI_SharpSAT-TD,1.9100000000000001
Hybrid_SharpSAT-TD,1.7999999999999998
PyBoolNet,0.11
SAF,2.98
SAF_SharpSAT-TD,3.9699999999999998
fASP_conj,0.11
fASP_src,0.11
AEON,0.06
Hybrid_BMSA,1.8399999999999999
Tseitin_SharpSAT-TD,2.71
PI_SharpSAT-TD,2.99
Hybrid_SharpSAT-TD,2.8899999999999997
PyBoolNet,0.71
SAF,3.79
SAF_SharpSAT-TD,4.859999999999999
fASP_conj,0.11
fASP_src,0.12
AEON,0.03
Hybrid_BMSA,2.44
Tseitin_SharpSAT-TD,2.9499999999999997
PI_SharpSAT-TD,3.52
Hybrid_SharpSAT-TD,3.45
PyBoolNet,0.27
SAF,2.67
SAF_SharpSAT-TD,2.76
fASP_conj,0.09
fASP_src,0.1
AEON,0.01
Hybrid_BMSA,1.76
Tseitin_SharpSAT-TD,1.6500000000000001
PI_SharpSAT-TD,1.83
Hybrid_SharpSAT-TD,1.73
PyBoolNet,1.16
SAF,2.6799999999999997
SAF_SharpSAT-TD,3.7199999999999998
fASP_conj,0.09
fASP_src,0.09999999999999999
AEON,0.02
Hybrid_BMSA,1.7799999999999998
Tseitin_SharpSAT-TD,2.65
PI_SharpSAT-TD,2.83
Hybrid_SharpSAT-TD,2.83
PyBoolNet,0.09
SAF,2.16
SAF_SharpSAT-TD,3.19
fASP_conj,0.08
fASP_src,0.09
AEON,0.02
Hybrid_BMSA,1.61
Tseitin_SharpSAT-TD,2.5300000000000002
PI_SharpSAT-TD,2.66
Hybrid_SharpSAT-TD,2.57
PyBoolNet,0.1
SAF,2.1
SAF_SharpSAT-TD,3.12
fASP_conj,0.09
fASP_src,0.09000000000000001
AEON,0.01
Hybrid_BMSA,1.6
Tseitin_SharpSAT-TD,2.57
PI_SharpSAT-TD,2.64
Hybrid_SharpSAT-TD,2.64
PyBoolNet,0.6
SAF,3.12
SAF_SharpSAT-TD,4.14
fASP_conj,0.09999999999999999
fASP_src,0.09000000000000001
AEON,0.02
Hybrid_BMSA,1.98
Tseitin_SharpSAT-TD,2.76
PI_SharpSAT-TD,3.05
Hybrid_SharpSAT-TD,2.8899999999999997
PyBoolNet,0.45999999999999996
SAF,2.66
SAF_SharpSAT-TD,3.76
fASP_conj,0.13999999999999999
fASP_src,0.13
AEON,0.03
Hybrid_BMSA,1.7999999999999998
Tseitin_SharpSAT-TD,2.66
PI_SharpSAT-TD,2.81
Hybrid_SharpSAT-TD,2.83
PyBoolNet,0.09999999999999999
SAF,2.2399999999999998
SAF_SharpSAT-TD,3.29
fASP_conj,0.09
fASP_src,0.1
AEON,0.01
Hybrid_BMSA,1.54
Tseitin_SharpSAT-TD,2.55
PI_SharpSAT-TD,2.58
Hybrid_SharpSAT-TD,2.5700000000000003
PyBoolNet,0.09999999999999999
SAF,2.3899999999999997
SAF_SharpSAT-TD,2.44
fASP_conj,0.09
fASP_src,0.09
AEON,0.02
Hybrid_BMSA,1.7000000000000002
Tseitin_SharpSAT-TD,1.56
PI_SharpSAT-TD,1.7400000000000002
Hybrid_SharpSAT-TD,1.6500000000000001
PyBoolNet,0.1
SAF,2.31
SAF_SharpSAT-TD,2.33
fASP_conj,0.09
fASP_src,0.09
AEON,0.02
Hybrid_BMSA,1.67
Tseitin_SharpSAT-TD,1.52
PI_SharpSAT-TD,1.7000000000000002
Hybrid_SharpSAT-TD,1.6300000000000001
PyBoolNet,0.11
SAF,3.8600000000000003
SAF_SharpSAT-TD,4.95
fASP_conj,0.09999999999999999
fASP_src,0.1
AEON,0.03
Hybrid_BMSA,1.8
Tseitin_SharpSAT-TD,2.7
PI_SharpSAT-TD,2.91
Hybrid_SharpSAT-TD,2.8499999999999996
PyBoolNet,1.3
SAF,2.45
SAF_SharpSAT-TD,2.46
fASP_conj,0.36
fASP_src,0.3
AEON,0.02
Hybrid_BMSA,1.71
Tseitin_SharpSAT-TD,1.6300000000000001
PI_SharpSAT-TD,1.7799999999999998
Hybrid_SharpSAT-TD,1.7000000000000002
PyBoolNet,7.95
SAF,3.07
SAF_SharpSAT-TD,4.029999999999999
fASP_conj,2.12
fASP_src,5.569999999999999
AEON,0.19
Hybrid_BMSA,2.02
Tseitin_SharpSAT-TD,2.81
PI_SharpSAT-TD,3.19
Hybrid_SharpSAT-TD,2.9299999999999997
PyBoolNet,0.96
SAF,3.08
SAF_SharpSAT-TD,4.18
fASP_conj,0.09999999999999999
fASP_src,0.09
AEON,0.02
Hybrid_BMSA,1.86
Tseitin_SharpSAT-TD,2.66
PI_SharpSAT-TD,2.84
Hybrid_SharpSAT-TD,2.85
PyBoolNet,0.1
SAF,2.28
SAF_SharpSAT-TD,2.32
fASP_conj,0.09999999999999999
fASP_src,0.09
AEON,0.01
Hybrid_BMSA,1.65
Tseitin_SharpSAT-TD,1.55
PI_SharpSAT-TD,1.6400000000000001
Hybrid_SharpSAT-TD,1.63
SAF,110.17999999999999
SAF_SharpSAT-TD,104.61
fASP_conj,0.09999999999999999
fASP_src,0.11
AEON,0.02
Hybrid_BMSA,2.69
Tseitin_SharpSAT-TD,1.9
PI_SharpSAT-TD,3.48
Hybrid_SharpSAT-TD,2.64
PyBoolNet,0.09999999999999999
SAF,2.77
SAF_SharpSAT-TD,3.79
fASP_conj,0.09999999999999999
fASP_src,0.09
AEON,0.03
Hybrid_BMSA,1.79
Tseitin_SharpSAT-TD,2.71
PI_SharpSAT-TD,2.84
Hybrid_SharpSAT-TD,2.8200000000000003
PyBoolNet,0.25
SAF,2.9799999999999995
SAF_SharpSAT-TD,3.0
fASP_conj,0.15
fASP_src,0.11
AEON,0.03
Hybrid_BMSA,1.9100000000000001
Tseitin_SharpSAT-TD,1.7000000000000002
PI_SharpSAT-TD,1.9700000000000002
Hybrid_SharpSAT-TD,1.94
SAF,5.7700000000000005
SAF_SharpSAT-TD,6.8100000000000005
fASP_conj,18.03
fASP_src,3.06
AEON,20.86
Hybrid_BMSA,2.68
Tseitin_SharpSAT-TD,3.2
PI_SharpSAT-TD,3.88
Hybrid_SharpSAT-TD,3.73
fASP_conj,227.70999999999998
fASP_src,221.42
AEON,1.19
Tseitin_SharpSAT-TD,12.34
PI_SharpSAT-TD,90.38
Hybrid_SharpSAT-TD,40.849999999999994
PyBoolNet,7.02
SAF,3.4
SAF_SharpSAT-TD,4.49
fASP_conj,2.23
fASP_src,0.47000000000000003
AEON,0.24
Hybrid_BMSA,2.13
Tseitin_SharpSAT-TD,2.8400000000000003
PI_SharpSAT-TD,3.28
Hybrid_SharpSAT-TD,3.2199999999999998
PyBoolNet,0.09000000000000001
SAF,2.52
SAF_SharpSAT-TD,2.54
fASP_conj,0.09
fASP_src,0.09000000000000001
AEON,0.02
Hybrid_BMSA,1.79
Tseitin_SharpSAT-TD,1.6600000000000001
PI_SharpSAT-TD,1.8199999999999998
Hybrid_SharpSAT-TD,1.79
PyBoolNet,17.47
SAF,3.95
SAF_SharpSAT-TD,4.99
fASP_conj,5.75
fASP_src,1.21
AEON,0.38
Hybrid_BMSA,2.3699999999999997
Tseitin_SharpSAT-TD,3.04
PI_SharpSAT-TD,3.59
Hybrid_SharpSAT-TD,3.5
PyBoolNet,68.06
SAF,5.13
SAF_SharpSAT-TD,6.27
fASP_conj,0.29
fASP_src,0.2
AEON,3.76
Hybrid_BMSA,2.94
Tseitin_SharpSAT-TD,3.42
PI_SharpSAT-TD,4.42
Hybrid_SharpSAT-TD,3.98
SAF,3.21
SAF_SharpSAT-TD,4.27
fASP_src,3.02
AEON,0.06
Hybrid_BMSA,2.06
Tseitin_SharpSAT-TD,2.7300000000000004
PI_SharpSAT-TD,2.9800000000000004
Hybrid_SharpSAT-TD,3.04
PyBoolNet,0.11
SAF,3.4000000000000004
SAF_SharpSAT-TD,4.43
fASP_conj,0.1
fASP_src,0.09999999999999999
AEON,0.02
Hybrid_BMSA,1.73
Tseitin_SharpSAT-TD,2.6799999999999997
PI_SharpSAT-TD,2.77
Hybrid_SharpSAT-TD,2.76
PyBoolNet,0.67
SAF,2.71
SAF_SharpSAT-TD,3.7600000000000002
fASP_conj,0.09
fASP_src,0.09999999999999999
AEON,0.02
Hybrid_BMSA,1.98
Tseitin_SharpSAT-TD,2.69
PI_SharpSAT-TD,3.15
Hybrid_SharpSAT-TD,2.93
SAF,5.16
SAF_SharpSAT-TD,4.5600000000000005
fASP_src,8.35
AEON,0.31
Hybrid_BMSA,2.6
Tseitin_SharpSAT-TD,2.88
PI_SharpSAT-TD,3.18
Hybrid_SharpSAT-TD,3.1
PyBoolNet,0.09
SAF,2.04
SAF_SharpSAT-TD,3.09
fASP_conj,0.09
fASP_src,0.09
AEON,0.01
Hybrid_BMSA,1.57
Tseitin_SharpSAT-TD,2.5
PI_SharpSAT-TD,2.6
Hybrid_SharpSAT-TD,2.6199999999999997
PyBoolNet,2.8
SAF,3.3200000000000003
SAF_SharpSAT-TD,4.34
fASP_conj,0.11
fASP_src,0.11
AEON,0.02
Hybrid_BMSA,2.31
Tseitin_SharpSAT-TD,2.9
PI_SharpSAT-TD,3.3899999999999997
Hybrid_SharpSAT-TD,3.3099999999999996
PyBoolNet,0.16
SAF,2.62
SAF_SharpSAT-TD,3.7
fASP_conj,0.09
fASP_src,0.09999999999999999
AEON,0.01
Hybrid_BMSA,1.7799999999999998
Tseitin_SharpSAT-TD,2.64
PI_SharpSAT-TD,2.88
Hybrid_SharpSAT-TD,2.84
PyBoolNet,0.23
SAF,2.7
SAF_SharpSAT-TD,3.75
fASP_conj,0.09999999999999999
fASP_src,0.1
AEON,0.02
Hybrid_BMSA,1.98
Tseitin_SharpSAT-TD,2.66
PI_SharpSAT-TD,3.02
Hybrid_SharpSAT-TD,2.91
PyBoolNet,1.02
SAF,3.0
SAF_SharpSAT-TD,4.08
fASP_conj,0.11
fASP_src,0.11
AEON,0.05
Hybrid_BMSA,1.9000000000000001
Tseitin_SharpSAT-TD,2.7
PI_SharpSAT-TD,3.0100000000000002
Hybrid_SharpSAT-TD,2.98
PyBoolNet,7.6
SAF,3.23
SAF_SharpSAT-TD,4.26
fASP_conj,1.3
fASP_src,0.6900000000000001
AEON,0.09
Hybrid_BMSA,2.09
Tseitin_SharpSAT-TD,2.81
PI_SharpSAT-TD,3.23
Hybrid_SharpSAT-TD,3.03
PyBoolNet,0.3
SAF,2.48
SAF_SharpSAT-TD,3.49
fASP_conj,0.11
